187,"BABYLON MEMORIAL GRADE SCHOOL","New York","New York","NY ","BABYLON MEMORIAL GRADE SCHOOL",360372000122,"BABYLON UNION FREE SCHOOL DISTRICT",3603720,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"169 PARK AVE","BABYLON","NY ",11702,1799,"169 PARK AVE","BABYLON","NY ",11702,1799,6318937980,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.702191,-73.331048,580101030001,580101030000,3603,"2-No","?",0,0,0,0,0,129,134,141,158,0,0,0,0,0,0,39
186,"BABYLON JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","BABYLON JUNIOR-SENIOR HIGH SCHOOL",360372000121,"BABYLON UNION FREE SCHOOL DISTRICT",3603720,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"50 RAILROAD AVE","BABYLON","NY ",11702,2221,"50 RAILROAD AVE","BABYLON","NY ",11702,2221,6318937920,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.699457,-73.326106,580101030002,580101030000,3603,"2-No","?",0,0,0,0,0,0,0,0,0,137,141,135,138,124,143,67
185,"BABYLON ELEMENTARY SCHOOL","New York","New York","NY ","BABYLON ELEMENTARY SCHOOL",360372000120,"BABYLON UNION FREE SCHOOL DISTRICT",3603720,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"171 RALPH AVE","BABYLON","NY ",11702,1699,"171 RALPH AVE","BABYLON","NY ",11702,1699,6318937960,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.706431,-73.332408,580101030003,580101030000,3603,"2-No","?",0,0,97,129,125,0,0,0,0,0,0,0,0,0,0,27
67,"ALBANY AVENUE SCHOOL","New York","New York","NY ","ALBANY AVENUE SCHOOL",361738001541,"LINDENHURST UNION FREE SCHOOL DISTRICT",3617380,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"180 ALBANY AVE","LINDENHURST","NY ",11757,621,"180 ALBANY AVE","LINDENHURST","NY ",11757,621,6318673150,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.687111,-73.385599,580104030001,580104030000,3603,"2-No","?",0,0,62,83,86,72,67,79,0,0,0,0,0,0,0,35
99,"ALLEGHANY AVENUE SCHOOL","New York","New York","NY ","ALLEGHANY AVENUE SCHOOL",361738001542,"LINDENHURST UNION FREE SCHOOL DISTRICT",3617380,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"250 SOUTH ALLEGHANY AVE","LINDENHURST","NY ",11757,621,"250 S ALLEGHANY AVE","LINDENHURST","NY ",11757,621,6312266404,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.686105,-73.365257,580104030002,580104030000,3603,"2-No","?",0,0,51,57,54,64,51,45,0,0,0,0,0,0,0,25
118,"AMITYVILLE MEMORIAL HIGH SCHOOL","New York","New York","NY ","AMITYVILLE MEMORIAL HIGH SCHOOL",360294000063,"AMITYVILLE UNION FREE SCHOOL DISTRICT",3602940,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"250 MERRICK RD","AMITYVILLE","NY ",11701,3195,"250 MERRICK RD","AMITYVILLE","NY ",11701,3195,6315986550,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.670071,-73.413081,580106030005,580106030000,3603,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,1,226,232,232,51
155,"ARROWHEAD ELEMENTARY SCHOOL","New York","New York","NY ","ARROWHEAD ELEMENTARY SCHOOL",362820003802,"THREE VILLAGE CENTRAL SCHOOL DISTRICT",3628200,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"62 ARROWHEAD LN","EAST SETAUKET","NY ",11733,3300,"PO BOX 9050","EAST SETAUKET","NY ",11733,3300,6317304100,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.908086,-73.073484,580201060003,580201060000,3601,"2-No","?",0,0,107,81,84,95,91,96,129,0,0,0,0,0,0,60
124,"ANDREW MULLER PRIMARY SCHOOL","New York","New York","NY ","ANDREW MULLER PRIMARY SCHOOL",361941001774,"MILLER PLACE UNION FREE SCHOOL DISTRICT",3619410,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"65 LOWER ROCKY PT RD","MILLER PLACE","NY ",11764,1635,"65 LOWER ROCKY PT RD","MILLER PLACE","NY ",11764,1635,6314742715,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.961822,-72.988594,580208020002,580208020000,3601,"2-No","?",0,209,1,198,226,0,0,0,0,0,0,0,0,0,0,32
209,"BARTON ELEMENTARY SCHOOL","New York","New York","NY ","BARTON ELEMENTARY SCHOOL",362247003159,"PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT",3622470,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"199 BARTON AVE","PATCHOGUE","NY ",11772,1498,"199 BARTON AVE","PATCHOGUE","NY ",11772,1498,6316876900,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.787723,-72.998498,580224030001,580224030000,3601,"2-No","?",0,0,76,100,97,98,93,97,0,0,0,0,0,0,0,46
214,"BAY ELEMENTARY SCHOOL","New York","New York","NY ","BAY ELEMENTARY SCHOOL",362247003160,"PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT",3622470,"SUFFOLK COUNTY",36103,"Reported 7 categories",36,"1986-2010",NULL,"114 BAY AVE","PATCHOGUE","NY ",11772,4099,"114 BAY AVE","PATCHOGUE","NY ",11772,4099,6316876950,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.761689,-73.005303,580224030003,580224030000,3601,"2-No","?",0,0,83,60,82,56,52,59,0,0,0,0,0,0,0,20
