136,"APALACHIN ELEMENTARY SCHOOL","New York","New York","NY ","APALACHIN ELEMENTARY SCHOOL",362217003136,"OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT",3622170,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"405 PENNSYLVANIA AVE","APALACHIN","NY ",13732,2457,"405 PENNSYLVANIA AVE","APALACHIN","NY ",13732,2457,6076876289,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","22-Suburb: Mid-size","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",13780,"?","?",42.066169,-76.157882,600601060001,600601060000,3622,"2-No","?",0,0,68,64,78,66,63,60,0,0,0,0,0,0,0,33
514,"CANDOR JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","CANDOR JUNIOR-SENIOR HIGH SCHOOL",360642000424,"CANDOR CENTRAL SCHOOL DISTRICT",3606420,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"1 ACADEMY ST","CANDOR","NY ",13743,145,"PO BOX 145","CANDOR","NY ",13743,145,6076595020,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",13780,"?","?",42.227532,-76.337645,600301040002,600301040000,3624,"2-No","?",0,0,0,0,0,0,0,0,0,61,86,63,53,54,56,34
513,"CANDOR ELEMENTARY SCHOOL","New York","New York","NY ","CANDOR ELEMENTARY SCHOOL",360642000423,"CANDOR CENTRAL SCHOOL DISTRICT",3606420,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"2 ACADEMY ST","CANDOR","NY ",13743,145,"PO BOX 145","CANDOR","NY ",13743,145,6076593935,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",13780,"?","?",42.227449,-76.337548,600301040003,600301040000,3624,"2-No","?",0,0,58,66,71,54,58,57,54,0,0,0,0,0,0,40
1026,"ELM STREET ELEMENTARY SCHOOL","New York","New York","NY ","ELM STREET ELEMENTARY SCHOOL",363027004066,"WAVERLY CENTRAL SCHOOL DISTRICT",3630270,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"145 ELM ST","WAVERLY","NY ",14892,1597,"145 ELM ST","WAVERLY","NY ",14892,1597,6075658186,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",13780,"?","?",42.005263,-76.531396,600101060002,600101060000,3622,"2-No","?",0,0,0,0,118,105,133,1,0,0,0,0,0,0,0,23
2119,"LINCOLN STREET ELEMENTARY SCHOOL","New York","New York","NY ","LINCOLN STREET ELEMENTARY SCHOOL",363027004068,"WAVERLY CENTRAL SCHOOL DISTRICT",3630270,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"45 LINCOLN ST","WAVERLY","NY ",14892,1199,"45 LINCOLN ST","WAVERLY","NY ",14892,1199,6075658176,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",13780,"?","?",42.00869,-76.538775,600101060004,600101060000,3622,"2-No","?",0,0,121,134,0,0,0,0,0,0,0,0,0,0,0,17
2564,"NEWARK VALLEY MIDDLE SCHOOL","New York","New York","NY ","NEWARK VALLEY MIDDLE SCHOOL",362067002899,"NEWARK VALLEY CENTRAL SCHOOL DISTRICT",3620670,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"88 WHIG ST","NEWARK VALLEY","NY ",13811,547,"PO BOX 547","NEWARK VALLEY","NY ",13811,547,6076425524,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","?","2-No","6-Not eligible for either TAS or SWP","?",13780,"?","?",42.230838,-76.185455,600402040001,600402040000,3624,"2-No","?",0,0,0,0,0,0,85,88,96,109,0,0,0,0,0,30
2512,"NATHAN T HALL SCHOOL","New York","New York","NY ","NATHAN T HALL SCHOOL",362067002898,"NEWARK VALLEY CENTRAL SCHOOL DISTRICT",3620670,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"86 WHIG ST","NEWARK VALLEY","NY ",13811,547,"PO BOX 547","NEWARK VALLEY","NY ",13811,547,6076423340,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.230733,-76.185453,600402040003,600402040000,3624,"2-No","?",0,0,82,97,72,88,1,0,0,0,0,0,0,0,0,28
2565,"NEWARK VALLEY SENIOR HIGH SCHOOL","New York","New York","NY ","NEWARK VALLEY SENIOR HIGH SCHOOL",362067002900,"NEWARK VALLEY CENTRAL SCHOOL DISTRICT",3620670,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"68 WILSON CREEK RD","NEWARK VALLEY","NY ",13811,547,"PO BOX 547","NEWARK VALLEY","NY ",13811,547,6076428351,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",13780,"?","?",42.240827,-76.176849,600402040004,600402040000,3624,"2-No","?",0,0,0,0,0,0,0,0,0,0,97,98,107,112,77,38
2735,"OWEGO ELEMENTARY SCHOOL","New York","New York","NY ","OWEGO ELEMENTARY SCHOOL",362217003140,"OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT",3622170,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"1 CHRSTA MCALFF LN","OWEGO","NY ",13827,1000,"1 CHRSTA MCALFF LN","OWEGO","NY ",13827,1000,6076876261,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.111907,-76.273231,600601060002,600601060000,3622,"2-No","?",0,0,96,71,89,92,79,92,0,0,0,0,0,0,0,43
2737,"OWEGO-APALACHIN MIDDLE SCHOOL","New York","New York","NY ","OWEGO-APALACHIN MIDDLE SCHOOL",362217003139,"OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT",3622170,"TIOGA COUNTY",36107,"Reported 7 categories",36,"1986-2010",NULL,"3 SHELDON GUILE BLVD","OWEGO","NY ",13827,1395,"3 SHELDON GUILE BLVD","OWEGO","NY ",13827,1395,6076876248,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","?","2-No","6-Not eligible for either TAS or SWP","?",13780,"?","?",42.113499,-76.272107,600601060006,600601060000,3622,"2-No","?",0,0,0,0,0,0,0,0,153,174,169,0,0,0,0,38
