18,"ABRAM LANSING SCHOOL","New York","New York","NY ","ABRAM LANSING SCHOOL",360798000568,"COHOES CITY SCHOOL DISTRICT",3607980,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"26 JAMES ST","COHOES","NY ",12047,3299,"26 JAMES ST","COHOES","NY ",12047,3299,5182375044,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.768722,-73.708098,10500010005,10500010000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,"ACHIEVEMENT ACADEMY CHARTER SCHOOL","New York","New York","NY ","ACHIEVEMENT ACADEMY CHARTER SCHOOL",360012905751,"ACHIEVEMENT ACADEMY CHARTER SCHOOL",3600129,"ALBANY COUNTY",36001,"Reported 7 categories",36,"2005-2010","1986-2004","42 SOUTH DOVE ST","ALBANY","NY ",12202,NULL,"42 S DOVE ST","ALBANY","NY ",12202,NULL,5185331601,"1-Regular school","7-Charter school agency","1-Currently operational ","1-Yes","2-No","2-No","13-City: Small","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.641275,-73.770828,10100860876,10100860876,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,"ALBANY COMMUNITY CHARTER SCHOOL","New York","New York","NY ","ALBANY COMMUNITY CHARTER SCHOOL",360016205855,"ALBANY COMMUNITY CHARTER SCHOOL",3600162,"ALBANY COUNTY",36001,"Reported 7 categories",36,"2006-2010","1986-2005","65 KRANK ST","ALBANY","NY ",12202,NULL,"65 KRANK ST","ALBANY","NY ",12202,NULL,5184331500,"1-Regular school","7-Charter school agency","1-Currently operational ","1-Yes","2-No","2-No","13-City: Small","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.636651,-73.765151,10100860899,10100860899,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,"ALBANY HIGH SCHOOL","New York","New York","NY ","ALBANY HIGH SCHOOL",360246000014,"ALBANY CITY SCHOOL DISTRICT",3602460,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"700 WASHINGTON AVE","ALBANY","NY ",12203,1495,"700 WASHINGTON AVE","ALBANY","NY ",12203,1495,5184543987,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","?","2-No","6-Not eligible for either TAS or SWP","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.667383,-73.781687,10100010034,10100010000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,"ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS","New York","New York","NY ","ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS",360100606202,"ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS",3601006,"ALBANY COUNTY",36001,"Reported 7 categories",36,2010,"1986-2009","19 HACKETT BLVD","ALBANY","NY ",12208,NULL,"19 HACKETT BLVD","ALBANY","NY ",12208,NULL,5186945300,"1-Regular school","7-Charter school agency","3-New school","1-Yes","2-No","2-No","13-City: Small","?","2-No","6-Not eligible for either TAS or SWP","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.646359,-73.7753,10100860960,10100860960,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,"ALBANY PREPARATORY CHARTER SCHOOL","New York","New York","NY ","ALBANY PREPARATORY CHARTER SCHOOL",360013005752,"ALBANY PREPARATORY CHARTER SCHOOL",3600130,"ALBANY COUNTY",36001,"Reported 7 categories",36,"2005-2010","1986-2004","50 SUMMIT AVE","ALBANY","NY ",12209,NULL,"50 SUMMIT AVE","ALBANY","NY ",12209,NULL,5186945005,"1-Regular school","7-Charter school agency","1-Currently operational ","1-Yes","2-No","2-No","13-City: Small","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.64289,-73.780636,10100860884,10100860884,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,"ALBANY SCHOOL OF HUMANITIES","New York","New York","NY ","ALBANY SCHOOL OF HUMANITIES",360246000026,"ALBANY CITY SCHOOL DISTRICT",3602460,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"108 WHITEHALL RD","ALBANY","NY ",12209,1495,"108 WHITEHALL RD","ALBANY","NY ",12209,1495,5184627258,"1-Regular school","1-Local school district","1-Currently operational ","2-No","1-Yes","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.641794,-73.788802,10100010023,10100010000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,"ALBERTUS W BECKER SCHOOL","New York","New York","NY ","ALBERTUS W BECKER SCHOOL",362415003323,"RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT",3624150,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"1146ROUTE 9W","SELKIRK","NY ",12158,248,"1146 RT 9W","SELKIRK","NY ",12158,248,5187565200,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.556805,-73.808417,10402060002,10402060000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,"ALTAMONT ELEMENTARY SCHOOL","New York","New York","NY ","ALTAMONT ELEMENTARY SCHOOL",361308001069,"GUILDERLAND CENTRAL SCHOOL DISTRICT",3613080,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"117 GRAND ST","ALTAMONT","NY ",12009,648,"PO BOX 648","ALTAMONT","NY ",12009,648,5188618528,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.700022,-74.028462,10802060001,10802060000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,"ARBOR HILL ELEMENTARY SCHOOL","New York","New York","NY ","ARBOR HILL ELEMENTARY SCHOOL",360246000015,"ALBANY CITY SCHOOL DISTRICT",3602460,"ALBANY COUNTY",36001,"Reported 7 categories",36,"1986-2010",NULL,"1 ARBOR DR","ALBANY","NY ",12207,1399,"1 ARBOR DR","ALBANY","NY ",12207,1399,5184627166,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",10580,"Albany-Schenectady-Amsterdam, NY",104,42.661385,-73.748971,10100010039,10100010000,3621,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
