264,"BENJAMIN COSOR ELEMENTARY SCHOOL","New York","New York","NY ","BENJAMIN COSOR ELEMENTARY SCHOOL",361095000873,"FALLSBURG CENTRAL SCHOOL DISTRICT",3610950,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"15 OLD FALLS RD","FALLSBURG","NY ",12733,123,"PO BOX 123","FALLSBURG","NY ",12733,123,8454344110,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",41.730303,-74.603668,590501060003,590501060000,3622,"2-No","?",0,0,145,118,100,109,99,107,102,0,0,0,0,0,0,69
1096,"FALLSBURG JUNIOR SENIOR HIGH SCHOOL","New York","New York","NY ","FALLSBURG JUNIOR SENIOR HIGH SCHOOL",361095000874,"FALLSBURG CENTRAL SCHOOL DISTRICT",3610950,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"115 BRICKMAN RD","FALLSBURG","NY ",12733,124,"PO BOX 124","FALLSBURG","NY ",12733,124,8454346800,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",41.732551,-74.610872,590501060002,590501060000,3622,"2-No","?",0,0,0,0,0,0,0,0,0,116,107,117,81,92,92,56
1011,"ELDRED JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","ELDRED JUNIOR-SENIOR HIGH SCHOOL",361041000803,"ELDRED CENTRAL SCHOOL DISTRICT",3610410,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"600ROUTE 55","ELDRED","NY ",12732,249,"PO BOX 249","ELDRED","NY ",12732,249,8455576014,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?","?","?","?",41.530077,-74.881314,590801040001,590801040000,3622,"2-No","?",0,0,0,0,0,0,0,0,0,49,61,56,55,48,61,30
1041,"EMMA C CHASE SCHOOL","New York","New York","NY ","EMMA C CHASE SCHOOL",361974001807,"MONTICELLO CENTRAL SCHOOL DISTRICT",3619740,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"28 PENNSYLVANIA AVE","WURTSBORO","NY ",12790,NULL,"PO BOX 489","WURTSBORO","NY ",12790,NULL,8458882471,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",41.572161,-74.483469,591401060002,591401060000,3622,"2-No","?",0,0,74,65,70,47,52,62,0,0,0,0,0,0,0,31
1284,"GEORGE ROSS MACKENZIE ELEMENTARY SCHOOL","New York","New York","NY ","GEORGE ROSS MACKENZIE ELEMENTARY SCHOOL",361041001902,"ELDRED CENTRAL SCHOOL DISTRICT",3610410,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1995-2010","1986-1994","1045 PROCTOR RD","GLEN SPEY","NY ",12737,249,"PO BOX 249","GLEN SPEY","NY ",12737,249,8458569723,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",41.480756,-74.818269,590801040002,590801040000,3622,"2-No","?",0,0,54,38,45,49,46,42,47,0,0,0,0,0,0,24
1281,"GEORGE L COOKE SCHOOL","New York","New York","NY ","GEORGE L COOKE SCHOOL",361974001808,"MONTICELLO CENTRAL SCHOOL DISTRICT",3619740,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"69 RICHARDSON AVE","MONTICELLO","NY ",12701,NULL,"69 RICHARDSON AVE","MONTICELLO","NY ",12701,NULL,8457948830,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?","?","?","?",41.650443,-74.680044,591401060003,591401060000,3622,"2-No","?",0,0,111,102,87,109,78,82,0,0,0,0,0,0,0,46
1977,"KENNETH L RUTHERFORD SCHOOL","New York","New York","NY ","KENNETH L RUTHERFORD SCHOOL",361974001809,"MONTICELLO CENTRAL SCHOOL DISTRICT",3619740,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"26 PATRICIA PLACE","MONTICELLO","NY ",12701,2699,"26 PATRICIA PL","MONTICELLO","NY ",12701,2699,8457944240,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?","?","?","?",41.647435,-74.698556,591401060004,591401060000,3622,"2-No","?",0,0,107,74,68,106,72,90,0,0,0,0,0,0,0,44
2100,"LIBERTY ELEMENTARY SCHOOL","New York","New York","NY ","LIBERTY ELEMENTARY SCHOOL",361722001538,"LIBERTY CENTRAL SCHOOL DISTRICT",3617220,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"201 NORTH MAIN ST","LIBERTY","NY ",12754,1828,"201 N MAIN ST","LIBERTY","NY ",12754,1828,8452925400,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",41.803141,-74.747244,590901060005,590901060000,3622,"2-No","?",0,0,136,131,94,102,111,0,0,0,0,0,0,0,0,56
2101,"LIBERTY HIGH SCHOOL","New York","New York","NY ","LIBERTY HIGH SCHOOL",361722001539,"LIBERTY CENTRAL SCHOOL DISTRICT",3617220,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"125 BUCKLEY ST","LIBERTY","NY ",12754,1601,"125 BUCKLEY ST","LIBERTY","NY ",12754,1601,8452925400,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","?","2-No","6-Not eligible for either TAS or SWP","?","?","?","?",41.805278,-74.75325,590901060006,590901060000,3622,"2-No","?",0,0,0,0,0,0,0,130,111,124,113,126,109,117,121,86
2139,"LIVINGSTON MANOR ELEMENTARY SCHOOL","New York","New York","NY ","LIVINGSTON MANOR ELEMENTARY SCHOOL",361758001574,"LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT",3617580,"SULLIVAN COUNTY",36105,"Reported 7 categories",36,"1986-2010",NULL,"19 SCHOOL ST","LIVINGSTON MANOR","NY ",12758,947,"PO BOX 947","LIVINGSTON MANOR","NY ",12758,947,8454395656,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",41.903604,-74.827876,591302040003,591302040000,3622,"2-No","?",0,0,28,41,32,45,27,26,40,0,0,0,0,0,0,23
