8,"A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MID","New York","New York","NY ","A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MID",360273000048,"WINDSOR CENTRAL SCHOOL DISTRICT",3602730,"BROOME COUNTY",36007,"Reported 7 categories",36,"1992-2010","1986-1991","213 MAIN ST","WINDSOR","NY ",13865,4134,"213 MAIN ST","WINDSOR","NY ",13865,4134,6076558227,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.083222,-75.640953,31701060004,31701060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,"AFRICAN ROAD ELEMENTARY SCHOOL","New York","New York","NY ","AFRICAN ROAD ELEMENTARY SCHOOL",362961003984,"VESTAL CENTRAL SCHOOL DISTRICT",3629610,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"600 SOUTH BENITA BLVD","VESTAL","NY ",13850,2698,"600 S BENITA BLVD","VESTAL","NY ",13850,2698,6077572311,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","22-Suburb: Mid-size","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",13780,"?","?",42.087937,-76.015347,31601060021,31601060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,"ANN G MCGUINNESS INTERMEDIATE SCHOOL","New York","New York","NY ","ANN G MCGUINNESS INTERMEDIATE SCHOOL",361071000845,"UNION-ENDICOTT CENTRAL SCHOOL DISTRICT",3610710,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"1301 UNN CTR MNE HWY","ENDICOTT","NY ",13760,1334,"1301 UNN CTR MNE HWY","ENDICOTT","NY ",13760,1334,6077572131,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","22-Suburb: Mid-size","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",13780,"?","?",42.113963,-76.073937,31501060014,31501060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,"BENJAMIN FRANKLIN ELEMENTARY SCHOOL","New York","New York","NY ","BENJAMIN FRANKLIN ELEMENTARY SCHOOL",360487000223,"BINGHAMTON CITY SCHOOL DISTRICT",3604870,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"262 CONKLIN AVE","BINGHAMTON","NY ",13903,2399,"262 CONKLIN AVE","BINGHAMTON","NY ",13903,2399,6077628344,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.095392,-75.89233,30200010005,30200010000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,"BINGHAMTON HIGH SCHOOL","New York","New York","NY ","BINGHAMTON HIGH SCHOOL",360487004380,"BINGHAMTON CITY SCHOOL DISTRICT",3604870,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"31 MAIN ST","BINGHAMTON","NY ",13905,3179,"31 MAIN ST","BINGHAMTON","NY ",13905,3179,6077628239,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","?","2-No","6-Not eligible for either TAS or SWP","?",13780,"?","?",42.099004,-75.919,30200010021,30200010000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,"BROOKSIDE ELEMENTARY SCHOOL","New York","New York","NY ","BROOKSIDE ELEMENTARY SCHOOL",362838003821,"SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT",3628380,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"3849 SADDLEMIRE RD","BINGHAMTON","NY ",13903,6231,"3849 SADDLEMIRE RD","BINGHAMTON","NY ",13903,6231,6076694105,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",13780,"?","?",42.029506,-75.892249,30601060001,30601060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440,"BROOME-DELAWARE-TIOGA BOCES","New York","New York","NY ","BROOME-DELAWARE-TIOGA BOCES",368014004625,"BROOME-DELAWARE-TIOGA BOCES",3680140,"BROOME COUNTY",36007,"Reported 7 categories",36,"1987-2010",1986,"435 GLENWOOD RD","BINGHAMTON","NY ",13905,1699,"435 GLENWOOD RD","BINGHAMTON","NY ",13905,1699,6077663802,"2-Special education school","4-Regional education services agency","1-Currently operational ","2-No","?","2-No","22-Suburb: Mid-size","?","?","?","?",13780,"?","?",42.131051,-75.929915,39000000000,39000000000,3624,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,"C R WEEKS ELEMENTARY SCHOOL","New York","New York","NY ","C R WEEKS ELEMENTARY SCHOOL",360273000047,"WINDSOR CENTRAL SCHOOL DISTRICT",3602730,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"440 FOLEY RD","WINDSOR","NY ",13865,1007,"440 FOLEY RD","WINDSOR","NY ",13865,1007,6077753226,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",13780,"?","?",42.100334,-75.775174,31701060003,31701060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,"CALVIN COOLIDGE SCHOOL","New York","New York","NY ","CALVIN COOLIDGE SCHOOL",360487000224,"BINGHAMTON CITY SCHOOL DISTRICT",3604870,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"261 ROBINSON ST","BINGHAMTON","NY ",13904,1695,"261 ROBINSON ST","BINGHAMTON","NY ",13904,1695,6077628291,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","13-City: Small","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",13780,"?","?",42.108246,-75.880322,30200010002,30200010000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,"CARYL E ADAMS PRIMARY SCHOOL","New York","New York","NY ","CARYL E ADAMS PRIMARY SCHOOL",363138004199,"WHITNEY POINT CENTRAL SCHOOL DISTRICT",3631380,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"24 KEIBEL RD","WHITNEY POINT","NY ",13862,249,"PO BOX 249","WHITNEY POINT","NY ",13862,249,6076928241,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.339367,-75.975695,31401060005,31401060000,3624,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,"CHARLES F JOHNSON JR ELEMENTARY SCHOOL","New York","New York","NY ","CHARLES F JOHNSON JR ELEMENTARY SCHOOL",361071000846,"UNION-ENDICOTT CENTRAL SCHOOL DISTRICT",3610710,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"715 PADEN ST","ENDICOTT","NY ",13760,4595,"715 PADEN ST","ENDICOTT","NY ",13760,4595,6077572137,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","22-Suburb: Mid-size","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",13780,"?","?",42.093344,-76.079967,31501060001,31501060000,3622,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,"CHARLOTTE KENYON ELEMENTARY SCHOOL","New York","New York","NY ","CHARLOTTE KENYON ELEMENTARY SCHOOL",360726000512,"CHENANGO FORKS CENTRAL SCHOOL DISTRICT",3607260,"BROOME COUNTY",36007,"Reported 7 categories",36,"1986-2010",NULL,"6 PATCH RD","BINGHAMTON","NY ",13901,5625,"6 PATCH RD","BINGHAMTON","NY ",13901,5625,6076487520,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","22-Suburb: Mid-size","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",13780,"?","?",42.196201,-75.852715,30101060001,30101060000,3624,"2-No","?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
