197,"BALMVILLE SCHOOL","New York","New York","NY ","BALMVILLE SCHOOL",362070002901,"NEWBURGH CITY SCHOOL DISTRICT",3620700,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"5144ROUTE 9W","NEWBURGH","NY ",12550,1988,"5144 RT 9W","NEWBURGH","NY ",12550,1988,8455638550,"1-Regular school","1-Local school district","1-Currently operational ","2-No","1-Yes","2-No","21-Suburb: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.534637,-74.014755,441600010001,441600010000,3622,"2-No","?",0,0,80,69,74,78,76,63,0,0,0,0,0,0,0,34
130,"ANNA S KUHL ELEMENTARY SCHOOL","New York","New York","NY ","ANNA S KUHL ELEMENTARY SCHOOL",362352003283,"PORT JERVIS CITY SCHOOL DISTRICT",3623520,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"10ROUTE 209","PORT JERVIS","NY ",12771,1394,"10 RT 209","PORT JERVIS","NY ",12771,1394,8458583135,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.372885,-74.696042,441800050001,441800050000,3619,"2-No","?",0,0,153,141,135,113,120,122,141,0,0,0,0,0,0,74
272,"BEREA ELEMENTARY SCHOOL","New York","New York","NY ","BEREA ELEMENTARY SCHOOL",361968001798,"VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY)",3619680,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"946 STATEROUTE 17K","MONTGOMERY","NY ",12549,2213,"946 STATE RT 17K","MONTGOMERY","NY ",12549,2213,8454572400,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.525414,-74.188862,441301060007,441301060000,3622,"2-No","?",0,0,68,57,61,63,62,73,0,0,0,0,0,0,0,35
639,"CHESTER ACADEMY-MIDDLE/HIGH SCHOOL","New York","New York","NY ","CHESTER ACADEMY-MIDDLE/HIGH SCHOOL",360738000527,"CHESTER UNION FREE SCHOOL DISTRICT",3607380,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"64 HAMBLETONIAN AVE","CHESTER","NY ",10918,1324,"64 HAMBLETONIAN AVE","CHESTER","NY ",10918,1324,8454692231,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.366461,-74.277972,440201020001,440201020000,3619,"2-No","?",0,0,0,0,0,0,0,0,95,80,81,91,81,67,77,46
640,"CHESTER ELEMENTARY SCHOOL","New York","New York","NY ","CHESTER ELEMENTARY SCHOOL",360738000526,"CHESTER UNION FREE SCHOOL DISTRICT",3607380,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"2 HERBERT DR","CHESTER","NY ",10918,1140,"2 HERBERT DR","CHESTER","NY ",10918,1140,8454692178,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.373466,-74.274771,440201020002,440201020000,3619,"2-No","?",0,0,87,81,76,71,69,66,0,0,0,0,0,0,0,31
663,"CIRCLEVILLE ELEMENTARY SCHOOL","New York","New York","NY ","CIRCLEVILLE ELEMENTARY SCHOOL",362301003223,"PINE BUSH CENTRAL SCHOOL DISTRICT",3623010,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"2000ROUTE 302","CIRCLEVILLE","NY ",10919,43,"PO BOX 43","CIRCLEVILLE","NY ",10919,43,8457442031,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.521,-74.382937,440401060006,440401060000,3622,"2-No","?",0,0,102,88,95,99,105,112,0,0,0,0,0,0,0,43
664,"CIRCLEVILLE MIDDLE SCHOOL","New York","New York","NY ","CIRCLEVILLE MIDDLE SCHOOL",362301003224,"PINE BUSH CENTRAL SCHOOL DISTRICT",3623010,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"1951ROUTE 302","CIRCLEVILLE","NY ",10919,143,"PO BOX 143","CIRCLEVILLE","NY ",10919,143,8457442031,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.519967,-74.383803,440401060007,440401060000,3622,"2-No","?",0,0,0,0,0,0,0,0,184,203,186,0,0,0,0,41
474,"C J HOOKER MIDDLE SCHOOL","New York","New York","NY ","C J HOOKER MIDDLE SCHOOL",361233000997,"GOSHEN CENTRAL SCHOOL DISTRICT",3612330,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"41 LINCOLN AVE","GOSHEN","NY ",10924,2158,"41 LINCOLN AVE","GOSHEN","NY ",10924,2158,8456156300,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","31-Town: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.407929,-74.325354,440601040004,440601040000,3619,"2-No","?",0,0,0,0,0,0,0,0,235,218,220,0,0,0,0,52
587,"CENTRAL VALLEY SCHOOL","New York","New York","NY ","CENTRAL VALLEY SCHOOL",361965001792,"MONROE-WOODBURY CENTRAL SCHOOL DISTRICT",3619650,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"45ROUTE 32","CENTRAL VALLEY","NY ",10917,1001,"45 RT 32","CENTRAL VALLEY","NY ",10917,1001,8454606700,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.319854,-74.127461,441201060002,441201060000,3619,"2-No","?",0,0,0,0,151,152,129,198,0,0,0,0,0,0,0,46
779,"CORNWALL-ON-HUDSON ELEMENTARY SCHOOL","New York","New York","NY ","CORNWALL-ON-HUDSON ELEMENTARY SCHOOL",360843000643,"CORNWALL CENTRAL SCHOOL DISTRICT",3608430,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"234 HUDSON ST","CORNWALL ON HUDSON","NY ",12520,1425,"234 HUDSON ST","CORNWALL ON HUDSON","NY ",12520,1425,8455348009,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.444461,-74.014621,440301060002,440301060000,3619,"2-No","?",0,0,43,57,54,55,54,0,0,0,0,0,0,0,0,15
776,"CORNWALL CENTRAL HIGH SCHOOL","New York","New York","NY ","CORNWALL CENTRAL HIGH SCHOOL",360843000642,"CORNWALL CENTRAL SCHOOL DISTRICT",3608430,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"10 DRAGON DR","NEW WINDSOR","NY ",12553,NULL,"10 DRAGON DR","NEW WINDSOR","NY ",12553,NULL,8455348009,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.447036,-74.07644,440301060003,440301060000,3619,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,282,287,269,314,71
777,"CORNWALL ELEMENTARY SCHOOL","New York","New York","NY ","CORNWALL ELEMENTARY SCHOOL",360843000641,"CORNWALL CENTRAL SCHOOL DISTRICT",3608430,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"LEE RD","CORNWALL","NY ",12518,1531,"LEE RD","CORNWALL","NY ",12518,1531,8455348009,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.442955,-74.035219,440301060004,440301060000,3619,"2-No","?",0,0,95,112,130,138,134,0,0,0,0,0,0,0,0,42
778,"CORNWALL MIDDLE SCHOOL","New York","New York","NY ","CORNWALL MIDDLE SCHOOL",360843005575,"CORNWALL CENTRAL SCHOOL DISTRICT",3608430,"ORANGE COUNTY",36071,"Reported 7 categories",36,"2003-2010","1986-2002","122 MAIN ST","CORNWALL","NY ",12518,NULL,"122 MAIN ST","CORNWALL","NY ",12518,NULL,8455348009,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","21-Suburb: Large","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.444114,-74.029366,440301060005,440301060000,3619,"2-No","?",0,0,0,0,0,0,0,261,263,252,260,0,0,0,0,71
794,"CRISPELL MIDDLE SCHOOL","New York","New York","NY ","CRISPELL MIDDLE SCHOOL",362301003225,"PINE BUSH CENTRAL SCHOOL DISTRICT",3623010,"ORANGE COUNTY",36071,"Reported 7 categories",36,"1986-2010",NULL,"77 MAPLE AVE","PINE BUSH","NY ",12566,780,"PO BOX 780","PINE BUSH","NY ",12566,780,8457442031,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",39100,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,41.608319,-74.303751,440401060004,440401060000,3622,"2-No","?",0,0,0,0,0,0,0,0,235,241,257,0,0,0,0,52
