479,"CAIRO ELEMENTARY SCHOOL","New York","New York","NY ","CAIRO ELEMENTARY SCHOOL",360616000395,"CAIRO-DURHAM CENTRAL SCHOOL DISTRICT",3606160,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"424 MAIN ST","CAIRO","NY ",12413,1090,"PO BOX 1090","CAIRO","NY ",12413,1090,5186223231,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",42.297934,-73.996596,190301040001,190301040000,3620,"2-No","?",0,0,68,76,69,58,75,74,0,0,0,0,0,0,0,35
480,"CAIRO-DURHAM HIGH SCHOOL","New York","New York","NY ","CAIRO-DURHAM HIGH SCHOOL",360616000396,"CAIRO-DURHAM CENTRAL SCHOOL DISTRICT",3606160,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"1301ROUTE 145","CAIRO","NY ",12413,598,"PO BOX 598","CAIRO","NY ",12413,598,5186228543,"1-Regular school","1-Local school district","1-Currently operational ","2-No","1-Yes","2-No","42-Rural: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?","?","?","?",42.342395,-74.05848,190301040003,190301040000,3620,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,151,109,113,107,38
481,"CAIRO-DURHAM MIDDLE SCHOOL","New York","New York","NY ","CAIRO-DURHAM MIDDLE SCHOOL",360616001568,"CAIRO-DURHAM CENTRAL SCHOOL DISTRICT",3606160,"GREENE COUNTY",36039,"Reported 7 categories",36,"1995-2010","1986-1994","1301ROUTE 145","CAIRO","NY ",12413,1139,"PO BOX 1139","CAIRO","NY ",12413,1139,5186220490,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",42.342395,-74.05848,190301040004,190301040000,3620,"2-No","?",0,0,0,0,0,0,0,0,96,103,121,0,0,0,0,32
555,"CATSKILL SENIOR HIGH SCHOOL","New York","New York","NY ","CATSKILL SENIOR HIGH SCHOOL",360672000459,"CATSKILL CENTRAL SCHOOL DISTRICT",3606720,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"341 WEST MAIN ST","CATSKILL","NY ",12414,1699,"341 W MAIN ST","CATSKILL","NY ",12414,1699,5189432300,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",42.217817,-73.865337,190401060003,190401060000,3620,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,147,133,122,130,36
554,"CATSKILL MIDDLE SCHOOL","New York","New York","NY ","CATSKILL MIDDLE SCHOOL",360672000458,"CATSKILL CENTRAL SCHOOL DISTRICT",3606720,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"345 WEST MAIN ST","CATSKILL","NY ",12414,1699,"345 W MAIN ST","CATSKILL","NY ",12414,1699,5189435665,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",42.217925,-73.865373,190401060007,190401060000,3620,"2-No","?",0,0,0,0,0,0,0,0,120,109,123,0,0,0,0,32
553,"CATSKILL ELEMENTARY SCHOOL","New York","New York","NY ","CATSKILL ELEMENTARY SCHOOL",360672005040,"CATSKILL CENTRAL SCHOOL DISTRICT",3606720,"GREENE COUNTY",36039,"Reported 7 categories",36,"2002-2010","1986-2001","770 EMBOUGHT RD","CATSKILL","NY ",12414,1699,"770 EMBOUGHT RD","CATSKILL","NY ",12414,1699,5189430574,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",42.205956,-73.873904,190401060008,190401060000,3620,"2-No","?",0,0,126,123,122,116,110,117,0,0,0,0,0,0,0,65
789,"COXSACKIE-ATHENS HIGH SCHOOL","New York","New York","NY ","COXSACKIE-ATHENS HIGH SCHOOL",360849000656,"COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT",3608490,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,"24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,5187311800,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?","?","?","?",42.350904,-73.807181,190501040001,190501040000,3620,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,126,126,120,129,36
788,"COXSACKIE ELEMENTARY SCHOOL","New York","New York","NY ","COXSACKIE ELEMENTARY SCHOOL",360849000657,"COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT",3608490,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,"24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,5187311770,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",42.350904,-73.807181,190501040002,190501040000,3620,"2-No","?",0,0,64,45,56,57,52,0,0,0,0,0,0,0,0,26
790,"COXSACKIE-ATHENS MIDDLE SCHOOL","New York","New York","NY ","COXSACKIE-ATHENS MIDDLE SCHOOL",360849004765,"COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT",3608490,"GREENE COUNTY",36039,"Reported 7 categories",36,"1990-2010","1986-1989","24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,"24 SUNSET BLVD","COXSACKIE","NY ",12051,1132,5187311850,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?","?","?","?",42.350904,-73.807181,190501040004,190501040000,3620,"2-No","?",0,0,0,0,0,0,0,116,93,106,130,0,0,0,0,35
907,"DURHAM ELEMENTARY SCHOOL","New York","New York","NY ","DURHAM ELEMENTARY SCHOOL",360616000397,"CAIRO-DURHAM CENTRAL SCHOOL DISTRICT",3606160,"GREENE COUNTY",36039,"Reported 7 categories",36,"1986-2010",NULL,"4099ROUTE 145","DURHAM","NY ",12422,53,"PO BOX 53","DURHAM","NY ",12422,53,5182398412,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?","?","?","?",42.3968,-74.1645,190301040002,190301040000,3620,"2-No","?",0,0,23,27,16,26,23,23,0,0,0,0,0,0,0,9
