88,"ALEXANDRIA CENTRAL ELEMENTARY SCHOOL","New York","New York","NY ","ALEXANDRIA CENTRAL ELEMENTARY SCHOOL",360267000044,"ALEXANDRIA CENTRAL SCHOOL DISTRICT",3602670,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"34 BOLTON AVE","ALEXANDRIA BAY","NY ",13607,1699,"34 BOLTON AVE","ALEXANDRIA BAY","NY ",13607,1699,3154829971,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",48060,"?","?",44.335364,-75.911502,220202040001,220202040000,3623,"2-No","?",0,0,35,40,42,47,36,49,40,0,0,0,0,0,0,30
89,"ALEXANDRIA CENTRAL HIGH SCHOOL","New York","New York","NY ","ALEXANDRIA CENTRAL HIGH SCHOOL",360267004333,"ALEXANDRIA CENTRAL SCHOOL DISTRICT",3602670,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"34 BOLTON AVE","ALEXANDRIA BAY","NY ",13607,1699,"34 BOLTON AVE","ALEXANDRIA BAY","NY ",13607,1699,3154825113,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",48060,"?","?",44.335364,-75.911502,220202040002,220202040000,3623,"2-No","?",0,0,0,0,0,0,0,0,0,52,51,45,56,49,58,26
135,"ANTWERP PRIMARY SCHOOL","New York","New York","NY ","ANTWERP PRIMARY SCHOOL",361530001286,"INDIAN RIVER CENTRAL SCHOOL DISTRICT",3615300,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"10 ACADEMY ST","ANTWERP","NY ",13608,10,"PO BOX 10","ANTWERP","NY ",13608,10,3156598386,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",48060,"?","?",44.200183,-75.610381,220301060001,220301060000,3623,"2-No","?",0,0,69,68,67,45,0,0,0,0,0,0,0,0,0,13
253,"BELLEVILLE HENDERSON CENTRAL SCHOOL","New York","New York","NY ","BELLEVILLE HENDERSON CENTRAL SCHOOL",360437004801,"BELLEVILLE HENDERSON CENTRAL SCHOOL DISTRICT",3604370,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1991-2010","1986-1990","8372 COUNTYROUTE 75","BELLEVILLE","NY ",13611,158,"PO BOX 158","BELLEVILLE","NY ",13611,158,3158465121,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",48060,"?","?",43.7894,-76.1201,220909040010,220909040000,3623,"2-No","?",0,0,45,37,38,30,41,28,33,44,34,37,33,31,49,39
297,"BLACK RIVER SCHOOL","New York","New York","NY ","BLACK RIVER SCHOOL",360663000443,"CARTHAGE CENTRAL SCHOOL DISTRICT",3606630,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"160 LERAY ST","BLACK RIVER","NY ",13612,218,"PO BOX 218","BLACK RIVER","NY ",13612,218,3157735911,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",48060,"?","?",44.014186,-75.797585,222201060002,222201060000,3623,"2-No","?",0,0,93,97,86,77,106,0,0,0,0,0,0,0,0,35
482,"CALCIUM PRIMARY SCHOOL","New York","New York","NY ","CALCIUM PRIMARY SCHOOL",361530004800,"INDIAN RIVER CENTRAL SCHOOL DISTRICT",3615300,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1991-2010","1986-1990","24550 INDIAN RIVER DR","CALCIUM","NY ",13616,459,"PO BOX 459","CALCIUM","NY ",13616,459,3156291100,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",48060,"?","?",44.03341,-75.855433,220301060009,220301060000,3623,"2-No","?",0,0,155,151,107,137,0,0,0,0,0,0,0,0,0,32
444,"BROWNVILLE SCHOOL","New York","New York","NY ","BROWNVILLE SCHOOL",361191000958,"GENERAL BROWN CENTRAL SCHOOL DISTRICT",3611910,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"275 EAST MAIN ST","BROWNVILLE","NY ",13615,10,"PO BOX 10","BROWNVILLE","NY ",13615,10,3156395100,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",48060,"?","?",44.001438,-75.979313,220401040002,220401040000,3623,"2-No","?",0,0,70,74,69,71,71,79,66,0,0,0,0,0,0,32
519,"CAPE VINCENT ELEMENTARY SCHOOL","New York","New York","NY ","CAPE VINCENT ELEMENTARY SCHOOL",360765000546,"THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT",3607650,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"410 SOUTH ESSELSTYNE","CAPE VINCENT","NY ",13618,282,"PO BOX 1000","CLAYTON","NY ",13624,282,3156542142,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",48060,"?","?",44.126235,-76.331489,220701040002,220701040000,3623,"2-No","?",0,0,16,15,17,14,23,21,0,0,0,0,0,0,0,8
538,"CASE MIDDLE SCHOOL","New York","New York","NY ","CASE MIDDLE SCHOOL",363012004047,"WATERTOWN CITY SCHOOL DISTRICT",3630120,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"1237 WASHINGTON ST","WATERTOWN","NY ",13601,4391,"1237 WASHINGTON ST","WATERTOWN","NY ",13601,4391,3157853870,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",48060,"?","?",43.959353,-75.913753,222000010013,222000010000,3623,"2-No","?",0,0,0,0,0,0,0,0,0,301,260,0,0,0,0,46
535,"CARTHAGE SENIOR HIGH SCHOOL","New York","New York","NY ","CARTHAGE SENIOR HIGH SCHOOL",360663000446,"CARTHAGE CENTRAL SCHOOL DISTRICT",3606630,"JEFFERSON COUNTY",36045,"Reported 7 categories",36,"1986-2010",NULL,"36500 NYSROUTE 26","CARTHAGE","NY ",13619,9599,"36500 NYS RT 26","CARTHAGE","NY ",13619,9599,3154935030,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",48060,"?","?",43.987152,-75.645231,222201060001,222201060000,3623,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,252,245,231,247,65
