84,"ALEXANDER ELEMENTARY SCHOOL","New York","New York","NY ","ALEXANDER ELEMENTARY SCHOOL",360258000042,"ALEXANDER CENTRAL SCHOOL DISTRICT",3602580,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"3314 BUFFALO ST","ALEXANDER","NY ",14005,9769,"3314 BUFFALO ST","ALEXANDER","NY ",14005,9769,5855911551,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,42.902003,-78.260895,180202040002,180202040000,3626,"2-No","?",0,0,67,71,63,54,65,65,3,0,0,0,0,0,0,31
87,"ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL","New York","New York","NY ","ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL",360258000043,"ALEXANDER CENTRAL SCHOOL DISTRICT",3602580,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"3314 BUFFALO ST","ALEXANDER","NY ",14005,9769,"3314 BUFFALO ST","ALEXANDER","NY ",14005,9769,5855911551,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,42.902003,-78.260895,180202040003,180202040000,3626,"2-No","?",0,0,0,0,0,0,0,0,71,62,75,66,69,93,78,43
212,"BATAVIA MIDDLE SCHOOL","New York","New York","NY ","BATAVIA MIDDLE SCHOOL",360399000157,"BATAVIA CITY SCHOOL DISTRICT",3603990,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"96 ROSS ST","BATAVIA","NY ",14020,2394,"96 ROSS ST","BATAVIA","NY ",14020,2394,5853432480,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","32-Town: Distant","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,42.999152,-78.176115,180300010005,180300010000,3626,"2-No","?",0,0,0,0,0,0,0,0,187,189,163,0,0,0,0,48
211,"BATAVIA HIGH SCHOOL","New York","New York","NY ","BATAVIA HIGH SCHOOL",360399000156,"BATAVIA CITY SCHOOL DISTRICT",3603990,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"260 STATE ST","BATAVIA","NY ",14020,1098,"260 STATE ST","BATAVIA","NY ",14020,1098,5853432480,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","3-Eligible for Title I SWP provides TAS program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.012648,-78.181106,180300010006,180300010000,3626,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,197,163,161,178,54
470,"BYRON-BERGEN HIGH SCHOOL","New York","New York","NY ","BYRON-BERGEN HIGH SCHOOL",360609000394,"BYRON-BERGEN CENTRAL SCHOOL DISTRICT",3606090,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"6917 WEST BERGEN RD","BERGEN","NY ",14416,9747,"6917 W BERGEN RD","BERGEN","NY ",14416,9747,5854941220,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.077257,-78.004991,180701040001,180701040000,3626,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,100,74,90,96,25
469,"BYRON-BERGEN ELEMENTARY SCHOOL","New York","New York","NY ","BYRON-BERGEN ELEMENTARY SCHOOL",360609000393,"BYRON-BERGEN CENTRAL SCHOOL DISTRICT",3606090,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"6971 WEST BERGEN RD","BERGEN","NY ",14416,9747,"6971 W BERGEN RD","BERGEN","NY ",14416,9747,5854941220,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.076499,-78.004976,180701040004,180701040000,3626,"2-No","?",0,0,52,73,59,84,84,0,0,0,0,0,0,0,0,30
471,"BYRON-BERGEN MIDDLE SCHOOL","New York","New York","NY ","BYRON-BERGEN MIDDLE SCHOOL",360609004762,"BYRON-BERGEN CENTRAL SCHOOL DISTRICT",3606090,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1990-2010","1986-1989","6917 WEST BERGEN RD","BERGEN","NY ",14416,9747,"6917 W BERGEN RD","BERGEN","NY ",14416,9747,5854941220,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","2-No","1-Yes","1-Eligible for Title I TAS provides no program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.077257,-78.004991,180701040005,180701040000,3626,"2-No","?",0,0,0,0,0,0,0,75,88,83,83,0,0,0,0,20
811,"D B BUNCE ELEMENTARY SCHOOL","New York","New York","NY ","D B BUNCE ELEMENTARY SCHOOL",362250003170,"PAVILION CENTRAL SCHOOL DISTRICT",3622500,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"7071 YORK RD","PAVILION","NY ",14525,9115,"7071 YORK RD","PAVILION","NY ",14525,9115,5855843011,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,42.871917,-78.014155,181201040002,181201040000,3626,"2-No","?",0,0,33,56,51,51,46,55,1,0,0,0,0,0,0,34
1007,"ELBA ELEMENTARY SCHOOL","New York","New York","NY ","ELBA ELEMENTARY SCHOOL",361038000801,"ELBA CENTRAL SCHOOL DISTRICT",3610380,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"57 SOUTH MAIN ST","ELBA","NY ",14058,370,"PO BOX 370","ELBA","NY ",14058,370,5857579967,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.075404,-78.187661,180901040001,180901040000,3626,"2-No","?",0,0,35,29,31,37,30,39,26,0,0,0,0,0,0,24
1008,"ELBA JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","ELBA JUNIOR-SENIOR HIGH SCHOOL",361038000802,"ELBA CENTRAL SCHOOL DISTRICT",3610380,"GENESEE COUNTY",36037,"Reported 7 categories",36,"1986-2010",NULL,"57 SOUTH MAIN ST","ELBA","NY ",14058,370,"PO BOX 370","ELBA","NY ",14058,370,5857579967,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",12860,"Rochester-Batavia-Seneca Falls, NY",464,43.075404,-78.187661,180901040002,180901040000,3626,"2-No","?",0,0,0,0,0,0,0,0,0,34,34,37,43,36,52,26
