33,"ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT","New York","New York","NY ","ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT",360009105811,"NEW YORK CITY GEOGRAPHIC DISTRICT #13",3600091,"KINGS COUNTY",36047,"Reported 7 categories",36,"2005-2010","1986-2004","141 MACON ST","BROOKLYN","NY ",11216,NULL,"141 MACON ST","BROOKLYN","NY ",11216,NULL,7187834842,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.681603,-73.9456,331300011336,331300010000,3610,"2-No","?",0,0,0,0,0,0,0,0,44,36,39,39,22,29,16,16
54,"ACORN COMMUNITY HIGH SCHOOL","New York","New York","NY ","ACORN COMMUNITY HIGH SCHOOL",360009102478,"NEW YORK CITY GEOGRAPHIC DISTRICT #13",3600091,"KINGS COUNTY",36047,"Reported 7 categories",36,"2005-2010","1986-2004","561 GRAND AVE","BROOKLYN","NY ",11238,NULL,"561 GRAND AVE","BROOKLYN","NY ",11238,NULL,7187892258,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.678462,-73.962065,331300011499,331300010000,3611,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,252,197,159,123,43
53,"ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL","New York","New York","NY ","ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL",360017005867,"ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL",3600170,"KINGS COUNTY",36047,"Reported 7 categories",36,"2006-2010","1986-2005","510 WAVERLY AVE","BROOKLYN","NY ",11238,NULL,"510 WAVERLY AVE","BROOKLYN","NY ",11238,NULL,7186224786,"1-Regular school","7-Charter school agency","1-Currently operational ","1-Yes","2-No","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.682941,-73.96588,331300860902,331300860902,3610,"2-No","?",0,0,89,88,0,0,0,94,88,76,45,30,23,0,0,43
176,"AUTOMOTIVE HIGH SCHOOL","New York","New York","NY ","AUTOMOTIVE HIGH SCHOOL",360011901913,"NEW YORK CITY GEOGRAPHIC DISTRICT #14",3600119,"KINGS COUNTY",36047,"Reported 7 categories",36,"2005-2010","1986-2004","50 BEDFORD AVE","BROOKLYN","NY ",11222,3906,"50 BEDFORD AVE","BROOKLYN","NY ",11222,3906,7182189301,"3-Vocational school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.722169,-73.95314,331400011610,331400010000,3612,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,239,215,165,98,59
55,"ACORN HIGH SCHOOL FOR SOCIAL JUSTICE","New York","New York","NY ","ACORN HIGH SCHOOL FOR SOCIAL JUSTICE",360009404079,"NEW YORK CITY GEOGRAPHIC DISTRICT #16",3600094,"KINGS COUNTY",36047,"Reported 7 categories",36,2010,"1986-2009","1396 BROADWAY","BROOKLYN","NY ",11221,NULL,"1396 BROADWAY","BROOKLYN","NY ",11221,NULL,7189191256,"1-Regular school","2-Local school district component of supervisory union","5-School has changed agency","2-No","?","2-No","11-City: Large","?","2-No","6-Not eligible for either TAS or SWP","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.688886,-73.9211,331600011498,331600010000,3610,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,122,102,86,88,19
19,"ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL","New York","New York","NY ","ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLL",360009505916,"NEW YORK CITY GEOGRAPHIC DISTRICT #17",3600095,"KINGS COUNTY",36047,"Reported 7 categories",36,"2006-2010","1986-2005","911 FLATBUSH AVE","BROOKLYN","NY ",11226,NULL,"911 FLATBUSH AVE","BROOKLYN","NY ",11226,NULL,7185642566,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.649542,-73.958418,331700011382,331700010000,3611,"2-No","?",0,0,0,0,0,0,0,0,54,54,70,133,116,86,48,30
37,"ACADEMY OF HOSPITALITY AND TOURISM","New York","New York","NY ","ACADEMY OF HOSPITALITY AND TOURISM",360009505885,"NEW YORK CITY GEOGRAPHIC DISTRICT #17",3600095,"KINGS COUNTY",36047,"Reported 7 categories",36,"2006-2010","1986-2005","911 FLATBUSH AVE","BROOKLYN","NY ",11226,NULL,"911 FLATBUSH AVE","BROOKLYN","NY ",11226,NULL,7185642580,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.649542,-73.958418,331700011408,331700010000,3611,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,103,113,50,54,17
51,"ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL","New York","New York","NY ","ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL",360014705821,"ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL",3600147,"KINGS COUNTY",36047,"Reported 7 categories",36,"2005-2010","1986-2004","790 EAST NEW YORK AVE","BROOKLYN","NY ",11203,NULL,"790 E NEW YORK AVE","BROOKLYN","NY ",11203,NULL,7187740762,"1-Regular school","7-Charter school agency","1-Currently operational ","1-Yes","2-No","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.662389,-73.936541,331700860879,331700860879,3611,"2-No","?",0,0,88,89,87,68,71,79,76,74,60,44,31,35,0,81
159,"ARTS AND MEDIA PREPARATORY ACADEMY","New York","New York","NY ","ARTS AND MEDIA PREPARATORY ACADEMY",360009605959,"NEW YORK CITY GEOGRAPHIC DISTRICT #18",3600096,"KINGS COUNTY",36047,"Reported 7 categories",36,"2007-2010","1986-2006","905 WINTHROP ST","BROOKLYN","NY ",11203,NULL,"905 WINTHROP ST","BROOKLYN","NY ",11203,NULL,7187733908,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.658479,-73.929136,331800011589,331800010000,3611,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,109,69,55,60,18
23,"ACADEMY FOR CONSERVATION AND THE ENVIRONMENT","New York","New York","NY ","ACADEMY FOR CONSERVATION AND THE ENVIRONMENT",360009606054,"NEW YORK CITY GEOGRAPHIC DISTRICT #18",3600096,"KINGS COUNTY",36047,"Reported 7 categories",36,"2008-2010","1986-2007","6565 FLATLANDS AVE","BROOKLYN","NY ",11236,NULL,"6565 FLATLANDS AVE","BROOKLYN","NY ",11236,NULL,7189684101,"1-Regular school","2-Local school district component of supervisory union","1-Currently operational ","2-No","?","2-No","11-City: Large","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",35620,"New York-Newark-Bridgeport, NY-NJ-CT-PA",408,40.632705,-73.917836,331800011637,331800010000,3610,"2-No","?",0,0,0,0,0,0,0,0,0,0,0,96,78,49,45,17
