6,"A A KINGSTON MIDDLE SCHOOL","New York","New York","NY ","A A KINGSTON MIDDLE SCHOOL",362367003299,"POTSDAM CENTRAL SCHOOL DISTRICT",3623670,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"29 LEROY ST","POTSDAM","NY ",13676,1787,"29 LEROY ST","POTSDAM","NY ",13676,1787,3152652000,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","2-No","1-Yes","2-Eligible for Title I TAS provides TAS program","?",36300,"?","?",44.674261,-74.981428,512902060004,512902060000,3623,"2-No","?",0,0,0,0,0,0,0,102,89,79,84,0,0,0,0,24
693,"CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL",360771000553,"CLIFTON-FINE CENTRAL SCHOOL DISTRICT",3607710,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"11 HALL AVE","STAR LAKE","NY ",13690,75,"PO BOX 75","STAR LAKE","NY ",13690,75,3158483333,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.159644,-75.038185,510401040001,510401040000,3623,"2-No","?",0,0,0,0,0,0,0,0,0,14,18,26,24,26,23,20
692,"CLIFTON-FINE ELEMENTARY SCHOOL","New York","New York","NY ","CLIFTON-FINE ELEMENTARY SCHOOL",360771000552,"CLIFTON-FINE CENTRAL SCHOOL DISTRICT",3607710,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"11 HALL AVE","STAR LAKE","NY ",13690,75,"PO BOX 75","STAR LAKE","NY ",13690,75,3158483333,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.159644,-75.038185,510401040002,510401040000,3623,"2-No","?",0,0,29,27,25,25,24,22,25,0,0,0,0,0,0,17
727,"COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL",360810000576,"COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT",3608100,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"4921 STATE HWY 56","COLTON","NY ",13625,5,"PO BOX 5","COLTON","NY ",13625,5,3152622100,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","42-Rural: Distant","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.558661,-74.947383,510501040001,510501040000,3623,"2-No","?",0,0,30,26,24,23,21,25,23,15,23,22,27,26,25,38
1084,"F S BANFORD ELEMENTARY SCHOOL","New York","New York","NY ","F S BANFORD ELEMENTARY SCHOOL",360647000427,"CANTON CENTRAL SCHOOL DISTRICT",3606470,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"99 STATE ST","CANTON","NY ",13617,1099,"99 STATE ST","CANTON","NY ",13617,1099,3153868561,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.605667,-75.169421,510201060001,510201060000,3623,"2-No","?",0,0,99,80,79,91,0,0,0,0,0,0,0,0,0,35
968,"EAST SIDE ELEMENTARY SCHOOL","New York","New York","NY ","EAST SIDE ELEMENTARY SCHOOL",361236001000,"GOUVERNEUR CENTRAL SCHOOL DISTRICT",3612360,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"111 GLEASON ST","GOUVERNEUR","NY ",13642,1296,"111 GLEASON ST","GOUVERNEUR","NY ",13642,1296,3152872260,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.342324,-75.456271,511101060006,511101060000,3623,"2-No","?",0,0,84,56,66,35,52,50,0,0,0,0,0,0,0,25
1003,"EDWARDS-KNOX ELEMENTARY SCHOOL","New York","New York","NY ","EDWARDS-KNOX ELEMENTARY SCHOOL",360000304542,"EDWARDS-KNOX CENTRAL SCHOOL DISTRICT",3600003,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"2512 COUNTY HWY 24","RUSSELL","NY ",13684,630,"PO BOX 630","RUSSELL","NY ",13684,630,3155628132,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.363986,-75.203242,513102040001,513102040000,3623,"2-No","?",0,0,38,43,40,34,42,35,39,0,0,0,0,0,0,25
1004,"EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL",360000304543,"EDWARDS-KNOX CENTRAL SCHOOL DISTRICT",3600003,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"2512 COUNTY HWY 24","RUSSELL","NY ",13684,630,"PO BOX 630","RUSSELL","NY ",13684,630,3155628131,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","43-Rural: Remote","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.363986,-75.203242,513102040002,513102040000,3623,"2-No","?",0,0,0,0,0,0,0,0,0,45,47,46,40,34,39,29
1163,"FOWLER ELEMENTARY SCHOOL","New York","New York","NY ","FOWLER ELEMENTARY SCHOOL",361236001001,"GOUVERNEUR CENTRAL SCHOOL DISTRICT",3612360,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"3845 STATE HWY 58","GOUVERNEUR","NY ",13642,3363,"3845 STATE HWY 58","GOUVERNEUR","NY ",13642,3363,3152871949,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","41-Rural: Fringe","1-Yes","1-Yes","5-Eligible for Title I SWP provides SWP program","?",36300,"?","?",44.294898,-75.410999,511101060004,511101060000,3623,"2-No","?",0,0,22,17,19,19,20,21,0,0,0,0,0,0,0,7
1340,"GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL","New York","New York","NY ","GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL",361236001002,"GOUVERNEUR CENTRAL SCHOOL DISTRICT",3612360,"ST. LAWRENCE COUNTY",36089,"Reported 7 categories",36,"1986-2010",NULL,"113 EAST BARNEY ST","GOUVERNEUR","NY ",13642,1100,"113 E BARNEY ST","GOUVERNEUR","NY ",13642,1100,3152871900,"1-Regular school","1-Local school district","1-Currently operational ","2-No","2-No","2-No","33-Town: Remote","?","2-No","6-Not eligible for either TAS or SWP","?",36300,"?","?",44.340649,-75.465262,511101060005,511101060000,3623,"2-No","?",0,0,0,0,0,0,0,0,116,112,140,119,136,111,125,65
